carpeta,archivo,satt_true,satt_est,bias,mse,ci_95,ci_ancho,cobertura_ic,modelo_elegido,params_rf,params_gp,tiempo_seg
36,zymu_325079875.csv,4.401068867336431,4.501554763644836,0.1004858963084052,0.0100974153569035,[4.41698224 4.59380595],0.1768237106946353,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.179652214050293
36,zymu_325080057.csv,3.2631552874631784,3.3112346806848056,0.0480793932216272,0.0023116280525598,[3.23270323 3.39375427],0.1610510416921067,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",44.667243003845215
36,zymu_325079955.csv,3.4697118619463536,3.6315976801971113,0.1618858182507576,0.0262070181507173,[3.54432937 3.72004605],0.1757166868798116,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",24.283516883850098
36,zymu_325079882.csv,3.850885655569346,3.953964183900888,0.1030785283315407,0.0106251830029962,[3.82328404 4.08400143],0.2607173821252271,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",36.755778551101685
36,zymu_325079819.csv,5.002869886920764,5.036760031931132,0.0338901450103676,0.0011485419288237,[4.94641676 5.13485288],0.1884361185175294,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",47.320496559143066
36,zymu_325079940.csv,1.5826391623927918,1.5328543603681208,-0.0497848020246709,0.0024785265126356,[1.36458008 1.70686066],0.3422805820109813,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.3679256439209
36,zymu_325079804.csv,4.69633229534542,4.827732285306866,0.1313999899614462,0.0172659573618681,[4.7487293  4.89978558],0.1510562795276948,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",24.052765607833862
36,zymu_325080069.csv,6.393866133940651,6.494986374683364,0.1011202407427136,0.0102253030878643,[6.41454918 6.58974353],0.1751943527909434,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",22.267922163009644
36,zymu_325080005.csv,4.4631317498252585,4.800605780165035,0.3374740303397763,0.1138887211537722,[4.69453349 4.90080675],0.2062732570761669,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",29.56143474578857
36,zymu_325079832.csv,3.7880937553805407,3.9772856513894177,0.1891918960088769,0.0357935735154337,[3.90318665 4.04316644],0.1399797921649894,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",31.795047283172607
36,zymu_325079910.csv,5.9499798408439535,6.202230741989844,0.2522509011458904,0.0636305171289138,[6.13274543 6.27163038],0.1388849494356741,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.74221563339233
36,zymu_325079848.csv,3.404598495715084,3.774589402918709,0.3699909072036247,0.1368932714133612,[3.66847591 3.8988081 ],0.2303321892789909,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.80052661895752
36,zymu_325080022.csv,5.393461441931189,5.467996110709013,0.0745346687778241,0.0055554168498199,[5.30462312 5.64227656],0.3376534397727573,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",20.20203399658203
36,zymu_325079810.csv,5.272942228956341,5.213278408850385,-0.0596638201059551,0.0035597714296357,[5.15870731 5.26648419],0.1077768828907128,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",14.88439130783081
37,zymu_146386242.csv,3.3926029063784218,3.3332723953221315,-0.0593305110562902,0.0035201095422005,[3.25048561 3.41825252],0.1677669103585235,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.89002513885498
37,zymu_146386009.csv,4.951020663984755,4.951184934695905,0.0001642707111502,2.6984866541797762e-08,[4.85066584 5.05089302],0.2002271752685445,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",24.01298689842224
37,zymu_146384893.csv,6.246061229496632,6.621248146704982,0.3751869172083504,0.1407652228443055,[6.47943275 6.74869586],0.2692631098152773,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",29.833160877227783
37,zymu_146386217.csv,4.2964645044138186,4.395671650720614,0.0992071463067958,0.0098420578783379,[4.22455728 4.5800132 ],0.3554559196848394,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.4337694644928
37,zymu_146384825.csv,5.475912647035541,5.660292562911823,0.1843799158762822,0.0339959533785449,[5.54861696 5.77132082],0.2227038646215833,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",22.987688064575195
37,zymu_146385176.csv,3.9096683594483785,4.092803943557693,0.1831355841093147,0.0335386421670598,[3.90614368 4.28499809],0.3788544104112028,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.24246907234192
37,zymu_146385132.csv,4.405763729194632,4.410658224389363,0.0048944951947307,2.395608321124221e-05,[4.26832543 4.54765203],0.2793265961722717,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.41979718208313
37,zymu_146384837.csv,6.60194694825963,6.625686741706475,0.023739793446845,0.0005635777928988,[6.47616172 6.75796241],0.2818006831889379,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",31.63257026672364
37,zymu_146386007.csv,5.857161202694467,5.913646893472156,0.0564856907776887,0.0031906332626326,[5.77299666 6.07390204],0.3009053846336496,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",34.554551124572754
37,zymu_146385107.csv,4.562465148966487,4.622466326528739,0.0600011775622526,0.0036001413088569,[4.53397648 4.71865354],0.1846770619083093,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.04144215583801
37,zymu_146385161.csv,3.7229447165203786,3.85588096614661,0.132936249626232,0.0176720464646878,[3.73508771 3.97141587],0.2363281585415002,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",53.52430462837219
37,zymu_146385005.csv,5.348189621699914,5.424688638505944,0.0764990168060295,0.0058520995722891,[5.32870781 5.51619488],0.1874870656824026,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",29.52919697761536
37,zymu_146385531.csv,2.4134731853207185,2.4747340472617787,0.0612608619410601,0.0037528932057616,[2.22601095 2.71951115],0.493500198953015,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",58.06140637397766
37,zymu_146386165.csv,2.2284855019928256,2.473214994657001,0.2447294926641756,0.0598925245796648,[2.21424829 2.70107325],0.4868249579023551,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.043667554855347
37,zymu_146384995.csv,2.601194326224505,2.838014401730109,0.2368200755056042,0.05608374816248,[2.67295901 3.0272707 ],0.3543116807005892,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",39.9685845375061
37,zymu_146385849.csv,4.956151137332973,5.144793316057124,0.1886421787241508,0.0355858715937944,[5.05726017 5.24720363],0.189943459745101,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",48.32252073287964
37,zymu_146385172.csv,4.567970582883434,4.810192492524028,0.2422219096405937,0.0586714535099359,[4.69841162 4.93172489],0.2333132744376627,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",32.54760026931763
37,zymu_146385556.csv,4.111368899149247,4.307045400581611,0.1956765014323638,0.0382892932128098,[4.20408746 4.42992249],0.2258350259674104,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.037675380706787
37,zymu_146386135.csv,4.440735834685464,4.651950519147718,0.211214684462254,0.0446116429324895,[4.48536588 4.84009592],0.3547300322032605,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",69.99516201019287
37,zymu_146385193.csv,2.0981546368578154,2.1248187328303008,0.0266640959724853,0.0007109740140299,[2.03158317 2.21067534],0.1790921705234365,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",31.17023348808289
38,zymu_206102677.csv,3.6849422718915097,3.587187653855201,-0.0977546180363084,0.0095559653474245,[3.44103477 3.75330161],0.3122668375089681,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",46.706066846847534
38,zymu_206102623.csv,3.681512780364077,3.747589742467489,0.0660769621034118,0.0043661649208157,[3.60871742 3.88323746],0.2745200450077556,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.57500648498535
38,zymu_206102598.csv,3.706169544220335,3.721060077363852,0.0148905331435167,0.0002217279772981,[3.56105348 3.91708308],0.3560296079039395,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",48.43133044242859
38,zymu_206102658.csv,4.450671718062118,4.118865078681678,-0.3318066393804404,0.1100956459369416,[3.95422521 4.27131953],0.3170943286842376,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",51.74667048454285
38,zymu_206102679.csv,3.039169753971956,2.930016818251778,-0.1091529357201781,0.0119143633763333,[2.73592568 3.0913628 ],0.3554371170816557,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.241909503936768
38,zymu_206102673.csv,5.109093019931015,5.1150194292601245,0.0059264093291098,3.512232753615986e-05,[4.99220282 5.23953508],0.2473322575693277,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",35.911736249923706
38,zymu_206102592.csv,5.2060663250460655,5.432880348827917,0.2268140237818512,0.0514446013841141,[5.24278301 5.61942608],0.3766430769358635,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",44.61509823799133
38,zymu_206102676.csv,4.798674510002234,4.843242503585911,0.0445679935836764,0.0019863060520746,[4.7705282  4.91717332],0.1466451174029437,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",46.14818215370178
38,zymu_206102595.csv,2.2544511207219697,2.391524382117123,0.137073261395153,0.0187890789895039,[2.26520185 2.50517062],0.2399687631499207,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.752228498458862
38,zymu_206102614.csv,3.7132181577064056,3.6441759422211706,-0.069042215485235,0.0047668275191096,[3.43157591 3.85800873],0.4264328272663409,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.792195320129395
38,zymu_206102589.csv,5.404314151766012,5.253485583260031,-0.1508285685059807,0.0227492570775633,[5.1536525  5.35450372],0.2008512195801861,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.074862241744995
38,zymu_206102649.csv,5.65712698418228,5.698274261516534,0.0411472773342547,0.001693098432022,[5.6157858  5.77742088],0.1616350867274585,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",23.71265411376953
38,zymu_206102579.csv,3.7048107579763054,3.5110070673198472,-0.193803690656459,0.0375598705120644,[3.35520885 3.6593018 ],0.304092952518558,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",25.108360528945923
38,zymu_206102648.csv,3.6483255093306495,3.63143937927014,-0.0168861300605107,0.0002851413884204,[3.47409011 3.78127061],0.307180497131517,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.38911080360413
38,zymu_206102663.csv,5.438151135441821,5.533542163028815,0.0953910275869942,0.0090994481441026,[5.3365152  5.73801001],0.4014948107107825,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",54.23665761947632
38,zymu_206102624.csv,2.705513618036772,2.728350599416506,0.0228369813797342,0.0005215277185383,[2.62162327 2.84754307],0.2259198018962309,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.26982355117798
38,zymu_206102628.csv,2.338217925930446,2.144504583468504,-0.1937133424619417,0.0375248590477775,[2.00070694 2.28098527],0.2802783267301079,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.972253561019897
38,zymu_206102599.csv,2.595080248748729,2.5064585092226936,-0.0886217395260349,0.0078538127166203,[2.28002428 2.7253062 ],0.4452819259683114,True,GaussianProcess,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",38.75580143928528
38,zymu_206102583.csv,3.725273063365099,3.833865617086564,0.108592553721464,0.011792342723749,[3.67145923 4.02100607],0.3495468437438656,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",18.682259559631348
38,zymu_206102650.csv,4.657455349296332,4.407162047613855,-0.2502933016824773,0.0626467368671156,[4.23253232 4.57376137],0.341229053124179,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",19.86651563644409
39,zymu_39000286.csv,4.286112062744065,4.4691016944754,0.1829896317313348,0.0334852053211695,[4.29695553 4.66616015],0.3692046194647158,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",23.091007471084595
39,zymu_39000275.csv,4.653166625753588,4.803308114172227,0.1501414884186385,0.0225424665445641,[4.70704862 4.90868048],0.2016318593146566,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.402507543563843
39,zymu_39000208.csv,4.428383302699736,4.634224727564686,0.2058414248649507,0.0423706921904331,[4.51443328 4.80628037],0.2918470905376411,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",27.915977716445923
39,zymu_39000183.csv,-0.2569660188389529,-0.1435405753260365,0.1134254435129164,0.0128653312361017,[-0.24160008 -0.05347615],0.1881239265314486,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.56350040435791
39,zymu_39000280.csv,1.5594736753740726,1.5392024079948607,-0.0202712673792118,0.0004109242811594,[1.47450348 1.60991373],0.1354102457237098,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.49780583381653
39,zymu_39000300.csv,4.025004733399561,3.685139047735468,-0.3398656856640927,0.1155086842919238,[3.53522735 3.90238603],0.3671586778129923,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.69721984863281
39,zymu_39000215.csv,3.621290248190244,3.40785190602862,-0.2134383421616243,0.0455559259047026,[3.24732197 3.55729264],0.3099706732060481,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",33.49504613876343
39,zymu_39000279.csv,6.498057962087797,6.642627405616022,0.1445694435282245,0.0209003240020605,[6.44603484 6.88120669],0.4351718498698576,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",26.80359697341919
39,zymu_39000265.csv,3.615125113565409,3.614531011200526,-0.0005941023648827,3.52957619959307e-07,[3.45590109 3.77071487],0.3148137784859601,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",23.36455726623535
39,zymu_39000185.csv,2.037487170811027,2.199355358789709,0.161868187978682,0.0262013102795019,[2.03592372 2.37477878],0.3388550525152385,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",34.19670867919922
39,zymu_39000264.csv,4.142882622179997,4.438599587242543,0.2957169650625459,0.087448523425803,[4.27478393 4.64032337],0.3655394417823965,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",16.97256898880005
39,zymu_39000178.csv,4.746088491327226,4.83863354863167,0.0925450573044432,0.0085645876314826,[4.69309124 4.9806181 ],0.2875268584463217,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",37.52959704399109
39,zymu_39000229.csv,3.809787509052773,4.0302664210249,0.220478911972128,0.0486109506244133,[3.78977222 4.23668824],0.4469160138499726,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.6946439743042
39,zymu_39000258.csv,2.905405972415418,2.9362206992881794,0.0308147268727614,0.0009495473922428,[2.63812269 3.14816279],0.510040106375143,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",22.7507553100586
39,zymu_39000246.csv,4.450575377661488,4.698024753738214,0.2474493760767266,0.0612311937207613,[4.61146207 4.79088307],0.1794209997912474,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",28.042816638946533
39,zymu_39000278.csv,3.793683502137372,3.69879239820035,-0.0948911039370217,0.0090043216063866,[3.51869765 3.88856072],0.3698630724386444,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",30.628953456878666
39,zymu_39000236.csv,4.563264105786577,4.677991931142177,0.1147278253556001,0.013162473910825,[4.40047672 4.9345172 ],0.5340404810286898,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",23.59854483604431
39,zymu_39000173.csv,2.4314959772020464,2.4646763727033805,0.0331803955013341,0.0011009386456249,[2.26798105 2.65168444],0.3837033931797595,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",31.01077675819397
39,zymu_39000254.csv,2.3368669836605296,2.362175084011061,0.0253081003505313,0.0006404999433525,[2.27961749 2.44682395],0.1672064616330142,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",18.02939391136169
39,zymu_39000271.csv,4.170687055470403,4.086801440606759,-0.0838856148636439,0.0070367963810516,[3.90563843 4.26143914],0.3558007148485012,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",16.392228364944458
40,zymu_178541635.csv,2.655497263812934,2.66433906469329,0.0088418008803556,7.817744280785863e-05,[2.47078245 2.88151957],0.4107371175893171,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",25.01726269721985
40,zymu_178541550.csv,4.011557423884993,4.054278458676185,0.0427210347911923,0.0018250868136302,[4.00055598 4.10018809],0.0996321031714844,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",19.48559212684632
40,zymu_178541641.csv,4.395594874046762,4.572224434135592,0.1766295600888296,0.0311980014971734,[4.49137228 4.65281068],0.1614384054745281,False,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",18.159099102020264
40,zymu_178541662.csv,5.165710132887286,5.171843214805604,0.0061330819183176,3.761469381679465e-05,[5.06178366 5.27747178],0.2156881195953781,True,RandomForest,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'n_jobs': -1}","{'kernel': '1**2 * RBF(length_scale=1)', 'alpha': 0.01}",21.69648027420044
